,X_Loc,Y_Loc,NLCD,Code,X_Centroid,Y_Centroid
6530,745713,4307336,DF,41,745728,4307351
6531,745713,4307366,DF,41,745728,4307381
6532,745713,4307396,SS,52,745728,4307411
6533,745713,4307426,SS,52,745728,4307441
6534,745713,4307456,SS,52,745728,4307471
6535,745713,4307486,SS,52,745728,4307501
6536,745713,4307516,SS,52,745728,4307531
6537,745713,4307546,SS,52,745728,4307561
6538,745713,4307576,SS,52,745728,4307591
6539,745713,4307606,SS,52,745728,4307621
6540,745713,4307636,SS,52,745728,4307651
6541,745713,4307666,SS,52,745728,4307681
6542,745713,4307696,DF,41,745728,4307711
6543,745713,4307726,SS,52,745728,4307741
6544,745713,4307756,DF,41,745728,4307771
6545,745713,4307786,DF,41,745728,4307801
6546,745713,4307816,DF,41,745728,4307831
6547,745713,4307846,DLI,22,745728,4307861
6548,745713,4307876,DLI,22,745728,4307891
6549,745713,4307906,DF,41,745728,4307921
6550,745713,4307936,DF,41,745728,4307951
6551,745713,4307966,MF,43,745728,4307981
6552,745713,4307996,NA,-9999,745728,4308011
6558,745713,4308176,NA,-9999,745728,4308191
6559,745713,4308206,PH,81,745728,4308221
6560,745713,4308236,PH,81,745728,4308251
6561,745713,4308266,PH,81,745728,4308281
6562,745713,4308296,PH,81,745728,4308311
6563,745713,4308326,PH,81,745728,4308341
6564,745713,4308356,PH,81,745728,4308371
6565,745713,4308386,PH,81,745728,4308401
6566,745713,4308416,PH,81,745728,4308431
6567,745713,4308446,PH,81,745728,4308461
6568,745713,4308476,PH,81,745728,4308491
6569,745713,4308506,PH,81,745728,4308521
6570,745713,4308536,PH,81,745728,4308551
6571,745713,4308566,DF,41,745728,4308581
6572,745713,4308596,DF,41,745728,4308611
6573,745713,4308626,DF,41,745728,4308641
6574,745713,4308656,DF,41,745728,4308671
6575,745713,4308686,DF,41,745728,4308701
6576,745713,4308716,DF,41,745728,4308731
6577,745713,4308746,DF,41,745728,4308761
6578,745713,4308776,DF,41,745728,4308791
6579,745713,4308806,SS,52,745728,4308821
6580,745713,4308836,SS,52,745728,4308851
6581,745713,4308866,SS,52,745728,4308881
6582,745713,4308896,PH,81,745728,4308911
6583,745713,4308926,SS,52,745728,4308941
6584,745713,4308956,PH,81,745728,4308971
6585,745713,4308986,SS,52,745728,4309001
6586,745713,4309016,PH,81,745728,4309031
6587,745713,4309046,SS,52,745728,4309061
6588,745713,4309076,PH,81,745728,4309091
6589,745713,4309106,DF,41,745728,4309121
6590,745713,4309136,DF,41,745728,4309151
6591,745713,4309166,DF,41,745728,4309181
6592,745713,4309196,DF,41,745728,4309211
6593,745713,4309226,DF,41,745728,4309241
6594,745713,4309256,DF,41,745728,4309271
6595,745713,4309286,DF,41,745728,4309301
6622,745743,4305476,DF,41,745758,4305491
6623,745743,4305506,DF,41,745758,4305521
6624,745743,4305536,DF,41,745758,4305551
6625,745743,4305566,DF,41,745758,4305581
6626,745743,4305596,DF,41,745758,4305611
6627,745743,4305626,DF,41,745758,4305641
6628,745743,4305656,DF,41,745758,4305671
6629,745743,4305686,DF,41,745758,4305701
6630,745743,4305716,DF,41,745758,4305731
6631,745743,4305746,DF,41,745758,4305761
6632,745743,4305776,DF,41,745758,4305791
6633,745743,4305806,DF,41,745758,4305821
6634,745743,4305836,DF,41,745758,4305851
6635,745743,4305866,DF,41,745758,4305881
6636,745743,4305896,DF,41,745758,4305911
6637,745743,4305926,DF,41,745758,4305941
6638,745743,4305956,DF,41,745758,4305971
6639,745743,4305986,DF,41,745758,4306001
6640,745743,4306016,DF,41,745758,4306031
6641,745743,4306046,NA,-9999,745758,4306061
6653,745743,4306406,DF,41,745758,4306421
6654,745743,4306436,DF,41,745758,4306451
6655,745743,4306466,DF,41,745758,4306481
6656,745743,4306496,DF,41,745758,4306511
6657,745743,4306526,DF,41,745758,4306541
6658,745743,4306556,DF,41,745758,4306571
6659,745743,4306586,DF,41,745758,4306601
6660,745743,4306616,DF,41,745758,4306631
6661,745743,4306646,DF,41,745758,4306661
6662,745743,4306676,DF,41,745758,4306691
6663,745743,4306706,DF,41,745758,4306721
6664,745743,4306736,DF,41,745758,4306751
6665,745743,4306766,DF,41,745758,4306781
6666,745743,4306796,DF,41,745758,4306811
6667,745743,4306826,DF,41,745758,4306841
6668,745743,4306856,DF,41,745758,4306871
6669,745743,4306886,DF,41,745758,4306901
6670,745743,4306916,DF,41,745758,4306931
6671,745743,4306946,DF,41,745758,4306961
6672,745743,4306976,DF,41,745758,4306991
6673,745743,4307006,DF,41,745758,4307021
6674,745743,4307036,DF,41,745758,4307051
6675,745743,4307066,DF,41,745758,4307081
6676,745743,4307096,DF,41,745758,4307111
6677,745743,4307126,DF,41,745758,4307141
6678,745743,4307156,DF,41,745758,4307171
6679,745743,4307186,DF,41,745758,4307201
6680,745743,4307216,DF,41,745758,4307231
6681,745743,4307246,DF,41,745758,4307261
6682,745743,4307276,DF,41,745758,4307291
6683,745743,4307306,DF,41,745758,4307321
6684,745743,4307336,DF,41,745758,4307351
6685,745743,4307366,DF,41,745758,4307381
6686,745743,4307396,DF,41,745758,4307411
6687,745743,4307426,DF,41,745758,4307441
6688,745743,4307456,SS,52,745758,4307471
6689,745743,4307486,SS,52,745758,4307501
6690,745743,4307516,SS,52,745758,4307531
6691,745743,4307546,SS,52,745758,4307561
6692,745743,4307576,DF,41,745758,4307591
6693,745743,4307606,SS,52,745758,4307621
6694,745743,4307636,SS,52,745758,4307651
6695,745743,4307666,SS,52,745758,4307681
6696,745743,4307696,SS,52,745758,4307711
6697,745743,4307726,DF,41,745758,4307741
6698,745743,4307756,DF,41,745758,4307771
6699,745743,4307786,DF,41,745758,4307801
6700,745743,4307816,DLI,22,745758,4307831
6701,745743,4307846,DLI,22,745758,4307861
6702,745743,4307876,DF,41,745758,4307891
6703,745743,4307906,DF,41,745758,4307921
6704,745743,4307936,DF,41,745758,4307951
6705,745743,4307966,NA,-9999,745758,4307981
6713,745743,4308206,NA,-9999,745758,4308221
6714,745743,4308236,PH,81,745758,4308251
6715,745743,4308266,PH,81,745758,4308281
6716,745743,4308296,PH,81,745758,4308311
6717,745743,4308326,PH,81,745758,4308341
6718,745743,4308356,PH,81,745758,4308371
6719,745743,4308386,PH,81,745758,4308401
6720,745743,4308416,PH,81,745758,4308431
6721,745743,4308446,PH,81,745758,4308461
6722,745743,4308476,PH,81,745758,4308491
6723,745743,4308506,DF,41,745758,4308521
6724,745743,4308536,PH,81,745758,4308551
6725,745743,4308566,PH,81,745758,4308581
6726,745743,4308596,PH,81,745758,4308611
6727,745743,4308626,DF,41,745758,4308641
6728,745743,4308656,DF,41,745758,4308671
6729,745743,4308686,DF,41,745758,4308701
6730,745743,4308716,DF,41,745758,4308731
6731,745743,4308746,DF,41,745758,4308761
6732,745743,4308776,DF,41,745758,4308791
6733,745743,4308806,DF,41,745758,4308821
6734,745743,4308836,DF,41,745758,4308851
6735,745743,4308866,DF,41,745758,4308881
6736,745743,4308896,PH,81,745758,4308911
6737,745743,4308926,PH,81,745758,4308941
6738,745743,4308956,PH,81,745758,4308971
6739,745743,4308986,PH,81,745758,4309001
6740,745743,4309016,PH,81,745758,4309031
6741,745743,4309046,PH,81,745758,4309061
6742,745743,4309076,PH,81,745758,4309091
6743,745743,4309106,SS,52,745758,4309121
6744,745743,4309136,DF,41,745758,4309151
6745,745743,4309166,DF,41,745758,4309181
6746,745743,4309196,DF,41,745758,4309211
6747,745743,4309226,DF,41,745758,4309241
6748,745743,4309256,NA,-9999,745758,4309271
6776,745773,4305476,DF,41,745788,4305491
6777,745773,4305506,DF,41,745788,4305521
6778,745773,4305536,DF,41,745788,4305551
6779,745773,4305566,DF,41,745788,4305581
6780,745773,4305596,DF,41,745788,4305611
6781,745773,4305626,DF,41,745788,4305641
6782,745773,4305656,DF,41,745788,4305671
6783,745773,4305686,DF,41,745788,4305701
6784,745773,4305716,DF,41,745788,4305731
6785,745773,4305746,DF,41,745788,4305761
6786,745773,4305776,DF,41,745788,4305791
6787,745773,4305806,DF,41,745788,4305821
6788,745773,4305836,DF,41,745788,4305851
6789,745773,4305866,DF,41,745788,4305881
6790,745773,4305896,DF,41,745788,4305911
6791,745773,4305926,DF,41,745788,4305941
6792,745773,4305956,DF,41,745788,4305971
6793,745773,4305986,DF,41,745788,4306001
6794,745773,4306016,DF,41,745788,4306031
6795,745773,4306046,DF,41,745788,4306061
6796,745773,4306076,DF,41,745788,4306091
6797,745773,4306106,NA,-9999,745788,4306121
6805,745773,4306346,NA,-9999,745788,4306361
6806,745773,4306376,DF,41,745788,4306391
6807,745773,4306406,DF,41,745788,4306421
6808,745773,4306436,DF,41,745788,4306451
6809,745773,4306466,DF,41,745788,4306481
6810,745773,4306496,DF,41,745788,4306511
6811,745773,4306526,DF,41,745788,4306541
6812,745773,4306556,DF,41,745788,4306571
6813,745773,4306586,DF,41,745788,4306601
6814,745773,4306616,DF,41,745788,4306631
6815,745773,4306646,DF,41,745788,4306661
6816,745773,4306676,DF,41,745788,4306691
6817,745773,4306706,DF,41,745788,4306721
6818,745773,4306736,DF,41,745788,4306751
6819,745773,4306766,DF,41,745788,4306781
6820,745773,4306796,DF,41,745788,4306811
6821,745773,4306826,DF,41,745788,4306841
6822,745773,4306856,DF,41,745788,4306871
6823,745773,4306886,DF,41,745788,4306901
6824,745773,4306916,DF,41,745788,4306931
6825,745773,4306946,DF,41,745788,4306961
6826,745773,4306976,DF,41,745788,4306991
6827,745773,4307006,DF,41,745788,4307021
6828,745773,4307036,MF,43,745788,4307051
6829,745773,4307066,DF,41,745788,4307081
6830,745773,4307096,DF,41,745788,4307111
6831,745773,4307126,DF,41,745788,4307141
6832,745773,4307156,DF,41,745788,4307171
6833,745773,4307186,DF,41,745788,4307201
6834,745773,4307216,DF,41,745788,4307231
6835,745773,4307246,DF,41,745788,4307261
6836,745773,4307276,DF,41,745788,4307291
6837,745773,4307306,DF,41,745788,4307321
6838,745773,4307336,DF,41,745788,4307351
6839,745773,4307366,DF,41,745788,4307381
6840,745773,4307396,DF,41,745788,4307411
6841,745773,4307426,DF,41,745788,4307441
6842,745773,4307456,SS,52,745788,4307471
6843,745773,4307486,SS,52,745788,4307501
6844,745773,4307516,SS,52,745788,4307531
6845,745773,4307546,SS,52,745788,4307561
6846,745773,4307576,DF,41,745788,4307591
6847,745773,4307606,DF,41,745788,4307621
6848,745773,4307636,SS,52,745788,4307651
6849,745773,4307666,SS,52,745788,4307681
6850,745773,4307696,DF,41,745788,4307711
6851,745773,4307726,DF,41,745788,4307741
6852,745773,4307756,DF,41,745788,4307771
6853,745773,4307786,DF,41,745788,4307801
6854,745773,4307816,DLI,22,745788,4307831
6855,745773,4307846,DF,41,745788,4307861
6856,745773,4307876,DF,41,745788,4307891
6857,745773,4307906,DF,41,745788,4307921
6868,745773,4308236,NA,-9999,745788,4308251
6869,745773,4308266,PH,81,745788,4308281
6870,745773,4308296,PH,81,745788,4308311
6871,745773,4308326,PH,81,745788,4308341
6872,745773,4308356,PH,81,745788,4308371
6873,745773,4308386,PH,81,745788,4308401
6874,745773,4308416,PH,81,745788,4308431
6875,745773,4308446,PH,81,745788,4308461
6876,745773,4308476,DF,41,745788,4308491
6877,745773,4308506,PH,81,745788,4308521
6878,745773,4308536,PH,81,745788,4308551
6879,745773,4308566,PH,81,745788,4308581
6880,745773,4308596,PH,81,745788,4308611
6881,745773,4308626,NA,-9999,745788,4308641
6882,745773,4308656,DF,41,745788,4308671
6883,745773,4308686,DF,41,745788,4308701
6884,745773,4308716,DF,41,745788,4308731
6885,745773,4308746,DF,41,745788,4308761
6886,745773,4308776,DF,41,745788,4308791
6887,745773,4308806,DF,41,745788,4308821
6888,745773,4308836,DF,41,745788,4308851
6889,745773,4308866,DF,41,745788,4308881
6890,745773,4308896,PH,81,745788,4308911
6891,745773,4308926,PH,81,745788,4308941
6892,745773,4308956,PH,81,745788,4308971
6893,745773,4308986,PH,81,745788,4309001
6894,745773,4309016,PH,81,745788,4309031
6895,745773,4309046,PH,81,745788,4309061
6896,745773,4309076,DF,41,745788,4309091
6897,745773,4309106,DF,41,745788,4309121
6898,745773,4309136,DF,41,745788,4309151
6899,745773,4309166,DF,41,745788,4309181
6900,745773,4309196,DF,41,745788,4309211
6901,745773,4309226,NA,-9999,745788,4309241
6930,745803,4305476,PH,81,745818,4305491
6931,745803,4305506,DF,41,745818,4305521
6932,745803,4305536,DF,41,745818,4305551
6933,745803,4305566,DF,41,745818,4305581
6934,745803,4305596,DF,41,745818,4305611
6935,745803,4305626,DF,41,745818,4305641
6936,745803,4305656,DF,41,745818,4305671
6937,745803,4305686,DF,41,745818,4305701
6938,745803,4305716,DF,41,745818,4305731
6939,745803,4305746,DF,41,745818,4305761
6940,745803,4305776,DF,41,745818,4305791
6941,745803,4305806,DF,41,745818,4305821
6942,745803,4305836,DF,41,745818,4305851
6943,745803,4305866,DF,41,745818,4305881
6944,745803,4305896,DF,41,745818,4305911
6945,745803,4305926,DF,41,745818,4305941
6946,745803,4305956,DF,41,745818,4305971
6947,745803,4305986,DF,41,745818,4306001
6948,745803,4306016,DF,41,745818,4306031
6949,745803,4306046,DF,41,745818,4306061
6950,745803,4306076,DF,41,745818,4306091
6951,745803,4306106,DF,41,745818,4306121
6952,745803,4306136,DF,41,745818,4306151
6953,745803,4306166,NA,-9999,745818,4306181
6958,745803,4306316,NA,-9999,745818,4306331
6959,745803,4306346,DF,41,745818,4306361
6960,745803,4306376,DF,41,745818,4306391
6961,745803,4306406,DF,41,745818,4306421
6962,745803,4306436,DF,41,745818,4306451
6963,745803,4306466,DF,41,745818,4306481
6964,745803,4306496,DF,41,745818,4306511
6965,745803,4306526,DF,41,745818,4306541
6966,745803,4306556,DF,41,745818,4306571
6967,745803,4306586,DF,41,745818,4306601
6968,745803,4306616,DF,41,745818,4306631
6969,745803,4306646,DF,41,745818,4306661
6970,745803,4306676,DF,41,745818,4306691
6971,745803,4306706,DF,41,745818,4306721
6972,745803,4306736,DF,41,745818,4306751
6973,745803,4306766,DF,41,745818,4306781
6974,745803,4306796,DF,41,745818,4306811
6975,745803,4306826,DF,41,745818,4306841
6976,745803,4306856,DF,41,745818,4306871
6977,745803,4306886,DF,41,745818,4306901
6978,745803,4306916,DF,41,745818,4306931
6979,745803,4306946,DF,41,745818,4306961
6980,745803,4306976,PH,81,745818,4306991
6981,745803,4307006,PH,81,745818,4307021
6982,745803,4307036,DF,41,745818,4307051
6983,745803,4307066,DF,41,745818,4307081
6984,745803,4307096,DF,41,745818,4307111
6985,745803,4307126,DF,41,745818,4307141
6986,745803,4307156,DF,41,745818,4307171
6987,745803,4307186,DF,41,745818,4307201
6988,745803,4307216,DF,41,745818,4307231
6989,745803,4307246,SS,52,745818,4307261
6990,745803,4307276,DF,41,745818,4307291
6991,745803,4307306,DF,41,745818,4307321
6992,745803,4307336,SS,52,745818,4307351
6993,745803,4307366,DF,41,745818,4307381
6994,745803,4307396,DF,41,745818,4307411
6995,745803,4307426,DF,41,745818,4307441
6996,745803,4307456,SS,52,745818,4307471
6997,745803,4307486,SS,52,745818,4307501
6998,745803,4307516,SS,52,745818,4307531
6999,745803,4307546,SS,52,745818,4307561
7000,745803,4307576,SS,52,745818,4307591
7001,745803,4307606,SS,52,745818,4307621
7002,745803,4307636,DF,41,745818,4307651
7003,745803,4307666,DF,41,745818,4307681
7004,745803,4307696,DF,41,745818,4307711
7005,745803,4307726,OW,11,745818,4307741
7006,745803,4307756,DF,41,745818,4307771
7007,745803,4307786,DLI,22,745818,4307801
7008,745803,4307816,DF,41,745818,4307831
7009,745803,4307846,DF,41,745818,4307861
7010,745803,4307876,DF,41,745818,4307891
7011,745803,4307906,NA,-9999,745818,4307921
7023,745803,4308266,SS,52,745818,4308281
7024,745803,4308296,PH,81,745818,4308311
7025,745803,4308326,PH,81,745818,4308341
7026,745803,4308356,PH,81,745818,4308371
7027,745803,4308386,PH,81,745818,4308401
7028,745803,4308416,PH,81,745818,4308431
7029,745803,4308446,PH,81,745818,4308461
7030,745803,4308476,NA,-9999,745818,4308491
7031,745803,4308506,PH,81,745818,4308521
7032,745803,4308536,NA,-9999,745818,4308551
7036,745803,4308656,DF,41,745818,4308671
7037,745803,4308686,DF,41,745818,4308701
7038,745803,4308716,DF,41,745818,4308731
7039,745803,4308746,DF,41,745818,4308761
7040,745803,4308776,DF,41,745818,4308791
7041,745803,4308806,DF,41,745818,4308821
7042,745803,4308836,DF,41,745818,4308851
7043,745803,4308866,DF,41,745818,4308881
7044,745803,4308896,DF,41,745818,4308911
7045,745803,4308926,DF,41,745818,4308941
7046,745803,4308956,PH,81,745818,4308971
7047,745803,4308986,PH,81,745818,4309001
7048,745803,4309016,PH,81,745818,4309031
7049,745803,4309046,PH,81,745818,4309061
7050,745803,4309076,PH,81,745818,4309091
7051,745803,4309106,SS,52,745818,4309121
7052,745803,4309136,DF,41,745818,4309151
7053,745803,4309166,DF,41,745818,4309181
7084,745833,4305476,NA,-9999,745848,4305491
7085,745833,4305506,DF,41,745848,4305521
7086,745833,4305536,DF,41,745848,4305551
7087,745833,4305566,DF,41,745848,4305581
7088,745833,4305596,DF,41,745848,4305611
7089,745833,4305626,DF,41,745848,4305641
7090,745833,4305656,DF,41,745848,4305671
7091,745833,4305686,DF,41,745848,4305701
7092,745833,4305716,DF,41,745848,4305731
7093,745833,4305746,DF,41,745848,4305761
7094,745833,4305776,DF,41,745848,4305791
7095,745833,4305806,DF,41,745848,4305821
7096,745833,4305836,DF,41,745848,4305851
7097,745833,4305866,DF,41,745848,4305881
7098,745833,4305896,DF,41,745848,4305911
7099,745833,4305926,DF,41,745848,4305941
7100,745833,4305956,DF,41,745848,4305971
7101,745833,4305986,DF,41,745848,4306001
7102,745833,4306016,DF,41,745848,4306031
7103,745833,4306046,DF,41,745848,4306061
7104,745833,4306076,DF,41,745848,4306091
7105,745833,4306106,DF,41,745848,4306121
7106,745833,4306136,DF,41,745848,4306151
7107,745833,4306166,DF,41,745848,4306181
7108,745833,4306196,DF,41,745848,4306211
7110,745833,4306256,NA,-9999,745848,4306271
7111,745833,4306286,DF,41,745848,4306301
7112,745833,4306316,DF,41,745848,4306331
7113,745833,4306346,DF,41,745848,4306361
7114,745833,4306376,DF,41,745848,4306391
7115,745833,4306406,DF,41,745848,4306421
7116,745833,4306436,DF,41,745848,4306451
7117,745833,4306466,DF,41,745848,4306481
7118,745833,4306496,DF,41,745848,4306511
7119,745833,4306526,DF,41,745848,4306541
7120,745833,4306556,DF,41,745848,4306571
7121,745833,4306586,DF,41,745848,4306601
7122,745833,4306616,DF,41,745848,4306631
7123,745833,4306646,DF,41,745848,4306661
7124,745833,4306676,DF,41,745848,4306691
7125,745833,4306706,DF,41,745848,4306721
7126,745833,4306736,DF,41,745848,4306751
7127,745833,4306766,DF,41,745848,4306781
7128,745833,4306796,DF,41,745848,4306811
7129,745833,4306826,DF,41,745848,4306841
7130,745833,4306856,SS,52,745848,4306871
7131,745833,4306886,SS,52,745848,4306901
7132,745833,4306916,SS,52,745848,4306931
7133,745833,4306946,DF,41,745848,4306961
7134,745833,4306976,PH,81,745848,4306991
7135,745833,4307006,PH,81,745848,4307021
7136,745833,4307036,PH,81,745848,4307051
7137,745833,4307066,PH,81,745848,4307081
7138,745833,4307096,PH,81,745848,4307111
7139,745833,4307126,DF,41,745848,4307141
7140,745833,4307156,DF,41,745848,4307171
7141,745833,4307186,DF,41,745848,4307201
7142,745833,4307216,DF,41,745848,4307231
7143,745833,4307246,SS,52,745848,4307261
7144,745833,4307276,DF,41,745848,4307291
7145,745833,4307306,DF,41,745848,4307321
7146,745833,4307336,DF,41,745848,4307351
7147,745833,4307366,DF,41,745848,4307381
7148,745833,4307396,DF,41,745848,4307411
7149,745833,4307426,SS,52,745848,4307441
7150,745833,4307456,DF,41,745848,4307471
7151,745833,4307486,SS,52,745848,4307501
7152,745833,4307516,SS,52,745848,4307531
7153,745833,4307546,SS,52,745848,4307561
7154,745833,4307576,SS,52,745848,4307591
7155,745833,4307606,SS,52,745848,4307621
7156,745833,4307636,SS,52,745848,4307651
7157,745833,4307666,DF,41,745848,4307681
7158,745833,4307696,DF,41,745848,4307711
7159,745833,4307726,OW,11,745848,4307741
7160,745833,4307756,DLI,22,745848,4307771
7161,745833,4307786,DLI,22,745848,4307801
7162,745833,4307816,MF,43,745848,4307831
